human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);;(4, 4);CP_known;1;2
;(4, 4);;(4, 4);CP_known;1;3
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;4
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;5
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;6
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;7
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;8
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;9
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;10
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;11
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;12
;(4, 4);MoveNorthEast;(4, 4);CP_known;1;13
MoveEast;(5, 4);MoveNorthEast;(5, 3);CP_known;1;14
;(5, 4);MoveEast;(5, 3);CP_known;1;15
;(5, 4);MoveEast;(5, 3);CP_known;1;16
;(5, 4);MoveEast;(5, 3);CP_known;1;17
;(5, 4);MoveEast;(5, 3);CP_known;1;18
;(5, 4);MoveEast;(5, 3);CP_known;1;19
;(5, 4);MoveEast;(5, 3);CP_known;1;20
;(5, 4);MoveEast;(5, 3);CP_known;1;21
;(5, 4);MoveEast;(5, 3);CP_known;1;22
;(5, 4);MoveEast;(5, 3);CP_known;1;23
;(5, 4);MoveEast;(5, 3);CP_known;1;24
;(5, 4);MoveEast;(6, 3);CP_known;1;25
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;26
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;27
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;28
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;29
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;30
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;31
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;32
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;33
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;34
;(5, 4);MoveNorthEast;(6, 3);CP_known;1;35
MoveNorth;(5, 3);MoveNorthEast;(7, 2);CP_known;1;36
;(5, 3);GrabLargeObject;(7, 2);CP_known;1;37
;(5, 3);GrabLargeObject;(7, 2);CP_known;1;38
;(5, 3);GrabLargeObject;(7, 2);CP_known;1;39
MoveNorth;(5, 2);GrabLargeObject;(7, 2);CP_known;1;40
;(5, 2);GrabLargeObject;(7, 2);CP_known;1;41
;(5, 2);GrabLargeObject;(7, 2);CP_known;1;42
;(5, 2);GrabLargeObject;(7, 2);CP_known;1;43
MoveNorth;(5, 1);GrabLargeObject;(7, 2);CP_known;1;44
;(5, 1);GrabLargeObject;(7, 2);CP_known;1;45
;(5, 1);GrabLargeObject;(7, 2);CP_known;1;46
;(5, 1);GrabLargeObject;(7, 2);CP_known;1;47
;(5, 1);;(7, 2);CP_known;1;48
;(5, 1);;(7, 2);CP_known;1;49
;(5, 1);MoveEast;(7, 2);CP_known;1;50
;(5, 1);MoveEast;(7, 2);CP_known;1;51
;(5, 1);MoveEast;(7, 2);CP_known;1;52
;(5, 1);MoveEast;(7, 2);CP_known;1;53
;(5, 1);MoveEast;(7, 2);CP_known;1;54
;(5, 1);MoveEast;(7, 2);CP_known;1;55
;(5, 1);MoveEast;(7, 2);CP_known;1;56
;(5, 1);MoveEast;(7, 2);CP_known;1;57
MoveEast;(6, 1);MoveEast;(7, 2);CP_known;1;58
;(6, 1);MoveEast;(7, 2);CP_known;1;59
;(6, 1);MoveEast;(8, 2);CP_known;1;60
;(6, 1);MoveEast;(8, 2);CP_known;1;61
MoveEast;(7, 1);MoveEast;(8, 2);CP_known;1;62
;(7, 1);MoveEast;(8, 2);CP_known;1;63
;(7, 1);MoveEast;(8, 2);CP_known;1;64
;(7, 1);MoveEast;(8, 2);CP_known;1;65
;(7, 1);MoveEast;(8, 2);CP_known;1;66
;(7, 1);MoveEast;(8, 2);CP_known;1;67
;(7, 1);MoveEast;(8, 2);CP_known;1;68
;(7, 1);MoveEast;(8, 2);CP_known;1;69
;(7, 1);MoveEast;(8, 2);CP_known;1;70
;(7, 1);MoveEast;(9, 2);CP_known;1;71
;(7, 1);MoveEast;(9, 2);CP_known;1;72
;(7, 1);MoveEast;(9, 2);CP_known;1;73
;(7, 1);MoveEast;(9, 2);CP_known;1;74
MoveEast;(8, 1);MoveEast;(9, 2);CP_known;1;75
;(8, 1);MoveEast;(9, 2);CP_known;1;76
;(8, 1);MoveEast;(9, 2);CP_known;1;77
;(8, 1);MoveEast;(9, 2);CP_known;1;78
;(8, 1);MoveEast;(9, 2);CP_known;1;79
;(8, 1);MoveEast;(9, 2);CP_known;1;80
;(8, 1);MoveEast;(9, 2);CP_known;1;81
;(8, 1);MoveEast;(10, 2);CP_known;1;82
;(8, 1);MoveSouthEast;(10, 2);CP_known;1;83
MoveSouth;(8, 2);MoveSouthEast;(10, 2);CP_known;1;84
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;85
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;86
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;87
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;88
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;89
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;90
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;91
;(8, 2);MoveSouthEast;(10, 2);CP_known;1;92
;(8, 2);MoveSouthEast;(11, 3);CP_known;1;93
MoveSouth;(8, 3);MoveSouthEast;(11, 3);CP_known;1;94
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;95
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;96
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;97
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;98
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;99
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;100
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;101
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;102
;(8, 3);MoveSouthEast;(11, 3);CP_known;1;103
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;104
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;105
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;106
GrabObject;(8, 3);MoveSouthEast;(12, 4);CP_known;1;107
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;108
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;109
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;110
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;111
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;112
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;113
;(8, 3);MoveSouthEast;(12, 4);CP_known;1;114
MoveWest;(7, 3);MoveSouthEast;(13, 5);CP_known;1;115
;(7, 3);MoveEast;(13, 5);CP_known;1;116
;(7, 3);MoveEast;(13, 5);CP_known;1;117
MoveWest;(6, 3);MoveEast;(13, 5);CP_known;1;118
;(6, 3);MoveEast;(13, 5);CP_known;1;119
;(6, 3);MoveEast;(13, 5);CP_known;1;120
MoveWest;(5, 3);MoveEast;(13, 5);CP_known;1;121
;(5, 3);MoveEast;(13, 5);CP_known;1;122
;(5, 3);MoveEast;(13, 5);CP_known;1;123
MoveWest;(4, 3);MoveEast;(13, 5);CP_known;1;124
;(4, 3);MoveEast;(13, 5);CP_known;1;125
;(4, 3);MoveEast;(14, 5);CP_known;1;126
MoveWest;(3, 3);MoveEast;(14, 5);CP_known;1;127
;(3, 3);MoveEast;(14, 5);CP_known;1;128
;(3, 3);MoveEast;(14, 5);CP_known;1;129
MoveWest;(2, 3);MoveEast;(14, 5);CP_known;1;130
;(2, 3);MoveEast;(14, 5);CP_known;1;131
;(2, 3);MoveEast;(14, 5);CP_known;1;132
;(2, 3);MoveEast;(14, 5);CP_known;1;133
;(2, 3);MoveEast;(14, 5);CP_known;1;134
MoveWest;(1, 3);MoveEast;(14, 5);CP_known;1;135
;(1, 3);MoveEast;(14, 5);CP_known;1;136
;(1, 3);MoveEast;(15, 5);CP_known;1;137
;(1, 3);MoveEast;(15, 5);CP_known;1;138
;(1, 3);MoveEast;(15, 5);CP_known;1;139
;(1, 3);MoveEast;(15, 5);CP_known;1;140
DropObject;(1, 3);MoveEast;(15, 5);CP_known;1;141
;(1, 3);MoveEast;(15, 5);CP_known;1;142
;(1, 3);MoveEast;(15, 5);CP_known;1;143
;(1, 3);MoveEast;(15, 5);CP_known;1;144
;(1, 3);MoveEast;(15, 5);CP_known;1;145
;(1, 3);MoveEast;(15, 5);CP_known;1;146
MoveEast;(2, 3);MoveEast;(15, 5);CP_known;1;147
;(2, 3);MoveEast;(16, 5);CP_known;1;148
;(2, 3);MoveEast;(16, 5);CP_known;1;149
MoveEast;(3, 3);MoveEast;(16, 5);CP_known;1;150
;(3, 3);MoveEast;(16, 5);CP_known;1;151
;(3, 3);MoveEast;(16, 5);CP_known;1;152
MoveEast;(4, 3);MoveEast;(16, 5);CP_known;1;153
;(4, 3);MoveEast;(16, 5);CP_known;1;154
;(4, 3);MoveEast;(16, 5);CP_known;1;155
MoveEast;(5, 3);MoveEast;(16, 5);CP_known;1;156
;(5, 3);MoveEast;(16, 5);CP_known;1;157
;(5, 3);MoveEast;(16, 5);CP_known;1;158
;(5, 3);MoveEast;(17, 5);CP_known;1;159
;(5, 3);MoveEast;(17, 5);CP_known;1;160
MoveEast;(6, 3);MoveEast;(17, 5);CP_known;1;161
;(6, 3);MoveEast;(17, 5);CP_known;1;162
;(6, 3);MoveEast;(17, 5);CP_known;1;163
MoveEast;(7, 3);MoveEast;(17, 5);CP_known;1;164
;(7, 3);MoveEast;(17, 5);CP_known;1;165
;(7, 3);MoveEast;(17, 5);CP_known;1;166
;(7, 3);MoveEast;(17, 5);CP_known;1;167
MoveEast;(8, 3);MoveEast;(17, 5);CP_known;1;168
;(8, 3);MoveEast;(17, 5);CP_known;1;169
;(8, 3);MoveEast;(18, 5);CP_known;1;170
MoveEast;(9, 3);DropLargeObject;(18, 5);CP_known;1;171
;(9, 3);DropLargeObject;(18, 5);CP_known;1;172
;(9, 3);DropLargeObject;(18, 5);CP_known;1;173
MoveEast;(10, 3);DropLargeObject;(18, 5);CP_known;1;174
;(10, 3);DropLargeObject;(18, 5);CP_known;1;175
;(10, 3);DropLargeObject;(18, 5);CP_known;1;176
MoveEast;(11, 3);DropLargeObject;(18, 5);CP_known;1;177
;(11, 3);DropLargeObject;(18, 5);CP_known;1;178
;(11, 3);DropLargeObject;(18, 5);CP_known;1;179
;(11, 3);DropLargeObject;(18, 5);CP_known;1;180
;(11, 3);DropLargeObject;(18, 5);CP_known;1;181
;(11, 3);;(18, 5);CP_known;1;182
MoveSouth;(11, 4);;(18, 5);CP_known;1;183
;(11, 4);;(18, 5);CP_known;1;184
;(11, 4);MoveWest;(18, 5);CP_known;1;185
;(11, 4);MoveWest;(18, 5);CP_known;1;186
;(11, 4);MoveWest;(18, 5);CP_known;1;187
;(11, 4);MoveWest;(18, 5);CP_known;1;188
;(11, 4);MoveWest;(18, 5);CP_known;1;189
MoveWest;(10, 4);MoveWest;(18, 5);CP_known;1;190
;(10, 4);MoveWest;(18, 5);CP_known;1;191
;(10, 4);MoveWest;(18, 5);CP_known;1;192
;(10, 4);MoveWest;(18, 5);CP_known;1;193
;(10, 4);MoveWest;(18, 5);CP_known;1;194
;(10, 4);MoveWest;(17, 5);CP_known;1;195
;(10, 4);MoveWest;(17, 5);CP_known;1;196
;(10, 4);MoveWest;(17, 5);CP_known;1;197
