human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);CP_known;1;2
;(3, 4);;(4, 4);CP_known;1;3
;(3, 4);MoveEast;(4, 4);CP_known;1;4
;(3, 4);MoveEast;(4, 4);CP_known;1;5
;(3, 4);MoveEast;(4, 4);CP_known;1;6
;(3, 4);MoveEast;(4, 4);CP_known;1;7
;(3, 4);MoveEast;(4, 4);CP_known;1;8
;(3, 4);MoveEast;(4, 4);CP_known;1;9
MoveEast;(4, 4);MoveEast;(4, 4);CP_known;1;10
;(4, 4);MoveEast;(4, 4);CP_known;1;11
;(4, 4);MoveEast;(4, 4);CP_known;1;12
;(4, 4);MoveEast;(4, 4);CP_known;1;13
;(4, 4);MoveEast;(5, 4);CP_known;1;14
MoveEast;(5, 4);MoveNorthEast;(5, 4);CP_known;1;15
;(5, 4);MoveNorthEast;(5, 4);CP_known;1;16
;(5, 4);MoveNorthEast;(5, 4);CP_known;1;17
;(5, 4);MoveNorthEast;(5, 4);CP_known;1;18
MoveEast;(6, 4);MoveNorthEast;(5, 4);CP_known;1;19
;(6, 4);MoveNorthEast;(5, 4);CP_known;1;20
;(6, 4);MoveNorthEast;(5, 4);CP_known;1;21
;(6, 4);MoveNorthEast;(5, 4);CP_known;1;22
;(6, 4);MoveNorthEast;(5, 4);CP_known;1;23
;(6, 4);MoveNorthEast;(5, 4);CP_known;1;24
;(6, 4);MoveNorthEast;(6, 3);CP_known;1;25
;(6, 4);MoveEast;(6, 3);CP_known;1;26
;(6, 4);MoveEast;(6, 3);CP_known;1;27
;(6, 4);MoveEast;(6, 3);CP_known;1;28
;(6, 4);MoveEast;(6, 3);CP_known;1;29
;(6, 4);MoveEast;(6, 3);CP_known;1;30
;(6, 4);MoveEast;(6, 3);CP_known;1;31
;(6, 4);MoveEast;(6, 3);CP_known;1;32
;(6, 4);MoveEast;(6, 3);CP_known;1;33
;(6, 4);MoveEast;(6, 3);CP_known;1;34
;(6, 4);MoveEast;(6, 3);CP_known;1;35
;(6, 4);MoveEast;(7, 3);CP_known;1;36
;(6, 4);MoveNorthEast;(7, 3);CP_known;1;37
;(6, 4);MoveNorthEast;(7, 3);CP_known;1;38
MoveEast;(7, 4);MoveNorthEast;(7, 3);CP_known;1;39
;(7, 4);MoveNorthEast;(7, 3);CP_known;1;40
;(7, 4);MoveNorthEast;(7, 3);CP_known;1;41
;(7, 4);MoveNorthEast;(7, 3);CP_known;1;42
;(7, 4);MoveNorthEast;(7, 3);CP_known;1;43
MoveEast;(8, 4);MoveNorthEast;(7, 3);CP_known;1;44
;(8, 4);MoveNorthEast;(7, 3);CP_known;1;45
;(8, 4);MoveNorthEast;(7, 3);CP_known;1;46
;(8, 4);MoveNorthEast;(8, 2);CP_known;1;47
;(8, 4);MoveEast;(8, 2);CP_known;1;48
;(8, 4);MoveEast;(8, 2);CP_known;1;49
