human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
MoveEast;(4, 4);;(4, 4);same side clearing;1;2
;(4, 4);;(4, 4);same side clearing;1;3
;(4, 4);MoveSouthEast;(4, 4);same side clearing;1;4
MoveEast;(5, 4);MoveSouthEast;(4, 4);same side clearing;1;5
;(5, 4);MoveSouthEast;(4, 4);same side clearing;1;6
;(5, 4);MoveSouthEast;(4, 4);same side clearing;1;7
;(5, 4);MoveSouthEast;(4, 4);same side clearing;1;8
MoveEast;(6, 4);MoveSouthEast;(4, 4);same side clearing;1;9
;(6, 4);MoveSouthEast;(4, 4);same side clearing;1;10
;(6, 4);MoveSouthEast;(4, 4);same side clearing;1;11
;(6, 4);MoveSouthEast;(4, 4);same side clearing;1;12
;(6, 4);MoveSouthEast;(4, 4);same side clearing;1;13
;(6, 4);MoveSouthEast;(5, 5);same side clearing;1;14
MoveEast;(7, 4);MoveEast;(5, 5);same side clearing;1;15
;(7, 4);MoveEast;(5, 5);same side clearing;1;16
;(7, 4);MoveEast;(5, 5);same side clearing;1;17
;(7, 4);MoveEast;(5, 5);same side clearing;1;18
;(7, 4);MoveEast;(5, 5);same side clearing;1;19
;(7, 4);MoveEast;(5, 5);same side clearing;1;20
;(7, 4);MoveEast;(5, 5);same side clearing;1;21
;(7, 4);MoveEast;(5, 5);same side clearing;1;22
;(7, 4);MoveEast;(5, 5);same side clearing;1;23
;(7, 4);MoveEast;(5, 5);same side clearing;1;24
;(7, 4);MoveEast;(6, 5);same side clearing;1;25
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;26
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;27
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;28
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;29
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;30
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;31
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;32
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;33
;(7, 4);MoveSouthEast;(6, 5);same side clearing;1;34
MoveEast;(8, 4);MoveSouthEast;(6, 5);same side clearing;1;35
;(8, 4);MoveSouthEast;(7, 6);same side clearing;1;36
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;37
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;38
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;39
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;40
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;41
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;42
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;43
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;44
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;45
;(8, 4);GrabLargeObject;(7, 6);same side clearing;1;46
