human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);step2;1;2
;(3, 4);;(4, 4);step2;1;3
MoveEast;(4, 4);;(4, 4);step2;1;4
MoveEast;(5, 4);;(4, 4);step2;1;5
;(5, 4);MoveEast;(4, 4);step2;1;6
MoveEast;(6, 4);MoveEast;(4, 4);step2;1;7
;(6, 4);MoveEast;(4, 4);step2;1;8
;(6, 4);MoveEast;(4, 4);step2;1;9
;(6, 4);MoveEast;(4, 4);step2;1;10
;(6, 4);MoveEast;(4, 4);step2;1;11
;(6, 4);MoveEast;(4, 4);step2;1;12
;(6, 4);MoveEast;(4, 4);step2;1;13
;(6, 4);MoveEast;(4, 4);step2;1;14
;(6, 4);MoveEast;(4, 4);step2;1;15
;(6, 4);MoveEast;(5, 4);step2;1;16
MoveSouth;(6, 5);MoveEast;(5, 4);step2;1;17
;(6, 5);MoveEast;(5, 4);step2;1;18
;(6, 5);MoveEast;(5, 4);step2;1;19
;(6, 5);MoveEast;(5, 4);step2;1;20
;(6, 5);MoveEast;(5, 4);step2;1;21
;(6, 5);MoveEast;(5, 4);step2;1;22
;(6, 5);MoveEast;(5, 4);step2;1;23
;(6, 5);MoveEast;(5, 4);step2;1;24
;(6, 5);MoveEast;(5, 4);step2;1;25
;(6, 5);MoveEast;(5, 4);step2;1;26
;(6, 5);MoveEast;(6, 4);step2;1;27
MoveEast;(7, 5);MoveEast;(6, 4);step2;1;28
;(7, 5);MoveEast;(6, 4);step2;1;29
;(7, 5);MoveEast;(6, 4);step2;1;30
;(7, 5);MoveEast;(6, 4);step2;1;31
;(7, 5);MoveEast;(6, 4);step2;1;32
;(7, 5);MoveEast;(6, 4);step2;1;33
;(7, 5);MoveEast;(6, 4);step2;1;34
;(7, 5);MoveEast;(6, 4);step2;1;35
;(7, 5);MoveEast;(6, 4);step2;1;36
;(7, 5);MoveEast;(6, 4);step2;1;37
;(7, 5);MoveEast;(7, 4);step2;1;38
GrabObject;(7, 5);MoveEast;(7, 4);step2;1;39
;(7, 5);MoveEast;(7, 4);step2;1;40
;(7, 5);MoveEast;(7, 4);step2;1;41
;(7, 5);MoveEast;(7, 4);step2;1;42
;(7, 5);MoveEast;(7, 4);step2;1;43
;(7, 5);MoveEast;(7, 4);step2;1;44
MoveWest;(6, 5);MoveEast;(7, 4);step2;1;45
;(6, 5);MoveEast;(7, 4);step2;1;46
;(6, 5);MoveEast;(7, 4);step2;1;47
;(6, 5);MoveEast;(7, 4);step2;1;48
MoveWest;(5, 5);MoveEast;(8, 4);step2;1;49
;(5, 5);GrabLargeObject;(8, 4);step2;1;50
;(5, 5);GrabLargeObject;(8, 4);step2;1;51
MoveWest;(4, 5);GrabLargeObject;(8, 4);step2;1;52
;(4, 5);GrabLargeObject;(8, 4);step2;1;53
;(4, 5);GrabLargeObject;(8, 4);step2;1;54
