human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
GrabObject;(3, 4);;(4, 4);False;1;1
;(3, 4);MoveEast;(4, 4);False;1;2
;(3, 4);MoveEast;(4, 4);False;1;3
;(3, 4);MoveEast;(4, 4);False;1;4
;(3, 4);MoveEast;(4, 4);False;1;5
;(3, 4);MoveEast;(4, 4);False;1;6
;(3, 4);MoveEast;(4, 4);False;1;7
;(3, 4);MoveEast;(4, 4);False;1;8
;(3, 4);MoveEast;(4, 4);False;1;9
;(3, 4);MoveEast;(4, 4);False;1;10
;(3, 4);MoveEast;(4, 4);False;1;11
;(3, 4);MoveEast;(5, 4);False;1;12
;(3, 4);MoveEast;(5, 4);False;1;13
;(3, 4);MoveEast;(5, 4);False;1;14
;(3, 4);MoveEast;(5, 4);False;1;15
;(3, 4);MoveEast;(5, 4);False;1;16
;(3, 4);MoveEast;(5, 4);False;1;17
;(3, 4);MoveEast;(5, 4);False;1;18
;(3, 4);MoveEast;(5, 4);False;1;19
;(3, 4);MoveEast;(5, 4);False;1;20
;(3, 4);MoveEast;(5, 4);False;1;21
;(3, 4);MoveEast;(5, 4);False;1;22
;(3, 4);MoveEast;(6, 4);False;1;23
;(3, 4);MoveNorthEast;(6, 4);False;1;24
;(3, 4);MoveNorthEast;(6, 4);False;1;25
;(3, 4);MoveNorthEast;(6, 4);False;1;26
;(3, 4);MoveNorthEast;(6, 4);False;1;27
;(3, 4);MoveNorthEast;(6, 4);False;1;28
;(3, 4);MoveNorthEast;(6, 4);False;1;29
;(3, 4);MoveNorthEast;(6, 4);False;1;30
;(3, 4);MoveNorthEast;(6, 4);False;1;31
;(3, 4);MoveNorthEast;(6, 4);False;1;32
;(3, 4);MoveNorthEast;(6, 4);False;1;33
;(3, 4);MoveNorthEast;(7, 3);False;1;34
;(3, 4);;(7, 3);False;1;35
MoveNorth;(3, 3);MoveSouth;(7, 3);False;1;36
;(3, 3);MoveSouth;(7, 3);False;1;37
;(3, 3);MoveSouth;(7, 3);False;1;38
;(3, 3);MoveSouth;(7, 3);False;1;39
;(3, 3);MoveSouth;(7, 3);False;1;40
;(3, 3);MoveSouth;(7, 3);False;1;41
;(3, 3);MoveSouth;(7, 3);False;1;42
;(3, 3);MoveSouth;(7, 3);False;1;43
;(3, 3);MoveSouth;(7, 3);False;1;44
;(3, 3);MoveSouth;(7, 3);False;1;45
;(3, 3);MoveSouth;(7, 4);False;1;46
;(3, 3);MoveSouth;(7, 4);False;1;47
;(3, 3);MoveSouth;(7, 4);False;1;48
;(3, 3);MoveSouth;(7, 4);False;1;49
;(3, 3);MoveSouth;(7, 4);False;1;50
;(3, 3);MoveSouth;(7, 4);False;1;51
;(3, 3);MoveSouth;(7, 4);False;1;52
;(3, 3);MoveSouth;(7, 4);False;1;53
;(3, 3);MoveSouth;(7, 4);False;1;54
;(3, 3);MoveSouth;(7, 4);False;1;55
;(3, 3);MoveSouth;(7, 4);False;1;56
;(3, 3);MoveSouth;(7, 5);False;1;57
;(3, 3);MoveSouth;(7, 5);False;1;58
;(3, 3);MoveSouth;(7, 5);False;1;59
;(3, 3);MoveSouth;(7, 5);False;1;60
;(3, 3);MoveSouth;(7, 5);False;1;61
;(3, 3);MoveSouth;(7, 5);False;1;62
;(3, 3);MoveSouth;(7, 5);False;1;63
;(3, 3);MoveSouth;(7, 5);False;1;64
;(3, 3);MoveSouth;(7, 5);False;1;65
;(3, 3);MoveSouth;(7, 5);False;1;66
;(3, 3);MoveSouth;(7, 5);False;1;67
;(3, 3);MoveSouth;(7, 6);False;1;68
;(3, 3);MoveSouth;(7, 6);False;1;69
;(3, 3);MoveSouth;(7, 6);False;1;70
;(3, 3);MoveSouth;(7, 6);False;1;71
;(3, 3);MoveSouth;(7, 6);False;1;72
MoveEast;(4, 3);MoveSouth;(7, 6);False;1;73
MoveNorth;(4, 2);MoveSouth;(7, 6);False;1;74
;(4, 2);MoveSouth;(7, 6);False;1;75
;(4, 2);MoveSouth;(7, 6);False;1;76
;(4, 2);MoveSouth;(7, 6);False;1;77
;(4, 2);MoveSouth;(7, 6);False;1;78
;(4, 2);MoveSouth;(7, 7);False;1;79
;(4, 2);GrabLargeObject;(7, 7);False;1;80
;(4, 2);GrabLargeObject;(7, 7);False;1;81
;(4, 2);GrabLargeObject;(7, 7);False;1;82
MoveNorth;(4, 1);GrabLargeObject;(7, 7);False;1;83
;(4, 1);GrabLargeObject;(7, 7);False;1;84
;(4, 1);GrabLargeObject;(7, 7);False;1;85
