human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);move rocks from left side;1;2
;(3, 4);;(4, 4);move rocks from left side;1;3
MoveEast;(4, 4);MoveSouthEast;(4, 4);move rocks from left side;1;4
;(4, 4);MoveSouthEast;(4, 4);move rocks from left side;1;5
;(4, 4);MoveSouthEast;(4, 4);move rocks from left side;1;6
;(4, 4);MoveSouthEast;(4, 4);move rocks from left side;1;7
MoveEast;(5, 4);MoveSouthEast;(4, 4);move rocks from left side;1;8
;(5, 4);MoveSouthEast;(4, 4);move rocks from left side;1;9
;(5, 4);MoveSouthEast;(4, 4);move rocks from left side;1;10
;(5, 4);MoveSouthEast;(4, 4);move rocks from left side;1;11
MoveEast;(6, 4);MoveSouthEast;(4, 4);move rocks from left side;1;12
;(6, 4);MoveSouthEast;(4, 4);move rocks from left side;1;13
;(6, 4);MoveSouthEast;(5, 5);move rocks from left side;1;14
;(6, 4);MoveEast;(5, 5);move rocks from left side;1;15
MoveEast;(7, 4);MoveEast;(5, 5);move rocks from left side;1;16
;(7, 4);MoveEast;(5, 5);move rocks from left side;1;17
;(7, 4);MoveEast;(5, 5);move rocks from left side;1;18
MoveEast;(8, 4);MoveEast;(5, 5);move rocks from left side;1;19
;(8, 4);MoveEast;(5, 5);move rocks from left side;1;20
;(8, 4);MoveEast;(5, 5);move rocks from left side;1;21
;(8, 4);MoveEast;(5, 5);move rocks from left side;1;22
;(8, 4);MoveEast;(5, 5);move rocks from left side;1;23
;(8, 4);MoveEast;(5, 5);move rocks from left side;1;24
MoveNorth;(8, 3);MoveEast;(6, 5);move rocks from left side;1;25
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;26
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;27
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;28
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;29
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;30
;(8, 3);MoveSouthEast;(6, 5);move rocks from left side;1;31
MoveNorth;(8, 2);MoveSouthEast;(6, 5);move rocks from left side;1;32
;(8, 2);MoveSouthEast;(6, 5);move rocks from left side;1;33
;(8, 2);MoveSouthEast;(6, 5);move rocks from left side;1;34
MoveEast;(9, 2);MoveSouthEast;(6, 5);move rocks from left side;1;35
;(9, 2);MoveSouthEast;(7, 6);move rocks from left side;1;36
;(9, 2);GrabLargeObject;(7, 6);move rocks from left side;1;37
;(9, 2);GrabLargeObject;(7, 6);move rocks from left side;1;38
MoveEast;(10, 2);GrabLargeObject;(7, 6);move rocks from left side;1;39
;(10, 2);GrabLargeObject;(7, 6);move rocks from left side;1;40
;(10, 2);GrabLargeObject;(7, 6);move rocks from left side;1;41
MoveEast;(11, 2);GrabLargeObject;(7, 6);move rocks from left side;1;42
;(11, 2);GrabLargeObject;(7, 6);move rocks from left side;1;43
