human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
MoveEast;(4, 4);;(4, 4);Round 2;1;2
;(4, 4);;(4, 4);False;1;3
MoveEast;(5, 4);;(4, 4);Round 2;1;4
MoveEast;(6, 4);;(4, 4);False;1;5
MoveEast;(7, 4);;(4, 4);Round 2;1;6
MoveEast;(8, 4);;(4, 4);False;1;7
MoveEast;(9, 4);;(4, 4);Round 2;1;8
;(9, 4);;(4, 4);False;1;9
MoveEast;(10, 4);;(4, 4);Round 2;1;10
MoveEast;(11, 4);;(4, 4);False;1;11
MoveNorth;(11, 3);;(4, 4);Round 2;1;12
;(11, 3);;(4, 4);False;1;13
;(11, 3);;(4, 4);Round 2;1;14
;(11, 3);;(4, 4);False;1;15
;(11, 3);;(4, 4);Round 2;1;16
;(11, 3);;(4, 4);False;1;17
MoveWest;(10, 3);;(4, 4);Round 4;1;18
;(10, 3);;(4, 4);Round 4;1;19
;(10, 3);MoveSouth;(4, 4);Round 4;1;20
;(10, 3);MoveSouth;(4, 4);Round 4;1;21
;(10, 3);MoveSouth;(4, 4);Round 4;1;22
;(10, 3);MoveSouth;(4, 4);Round 4;1;23
;(10, 3);MoveSouth;(4, 4);Round 4;1;24
;(10, 3);MoveSouth;(4, 4);Round 4;1;25
;(10, 3);MoveSouth;(4, 4);Round 4;1;26
;(10, 3);MoveSouth;(4, 4);Round 4;1;27
;(10, 3);MoveSouth;(4, 4);Round 4;1;28
;(10, 3);MoveSouth;(4, 4);Round 4;1;29
MoveWest;(9, 3);MoveSouth;(4, 5);Round 4;1;30
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;31
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;32
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;33
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;34
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;35
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;36
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;37
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;38
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;39
;(9, 3);MoveSouthEast;(4, 5);Round 4;1;40
;(9, 3);MoveSouthEast;(5, 6);Round 4;1;41
GrabObject;(9, 3);MoveSouth;(5, 6);Round 4;1;42
;(9, 3);MoveSouth;(5, 6);Round 4;1;43
;(9, 3);MoveSouth;(5, 6);Round 4;1;44
;(9, 3);MoveSouth;(5, 6);Round 4;1;45
;(9, 3);MoveSouth;(5, 6);Round 4;1;46
;(9, 3);MoveSouth;(5, 6);Round 4;1;47
MoveEast;(10, 3);MoveSouth;(5, 6);Round 4;1;48
;(10, 3);MoveSouth;(5, 6);Round 4;1;49
MoveEast;(11, 3);MoveSouth;(5, 6);Round 4;1;50
;(11, 3);MoveSouth;(5, 6);Round 4;1;51
;(11, 3);MoveSouth;(5, 7);Round 4;1;52
