human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);Label;1;2
;(3, 4);;(4, 4);Label;1;3
;(3, 4);MoveEast;(4, 4);Label;1;4
;(3, 4);MoveEast;(4, 4);Label;1;5
;(3, 4);MoveEast;(4, 4);Label;1;6
;(3, 4);MoveEast;(4, 4);Label;1;7
;(3, 4);MoveEast;(4, 4);Label;1;8
;(3, 4);MoveEast;(4, 4);Label;1;9
;(3, 4);MoveEast;(4, 4);Label;1;10
;(3, 4);MoveEast;(4, 4);Label;1;11
;(3, 4);MoveEast;(4, 4);Label;1;12
;(3, 4);MoveEast;(4, 4);Label;1;13
;(3, 4);MoveEast;(5, 4);Label;1;14
;(3, 4);MoveEast;(5, 4);Label;1;15
;(3, 4);MoveEast;(5, 4);Label;1;16
;(3, 4);MoveEast;(5, 4);Label;1;17
;(3, 4);MoveEast;(5, 4);Label;1;18
;(3, 4);MoveEast;(5, 4);Label;1;19
;(3, 4);MoveEast;(5, 4);Label;1;20
;(3, 4);MoveEast;(5, 4);Label;1;21
;(3, 4);MoveEast;(5, 4);Label;1;22
;(3, 4);MoveEast;(5, 4);Label;1;23
;(3, 4);MoveEast;(5, 4);Label;1;24
;(3, 4);MoveEast;(6, 4);Label;1;25
;(3, 4);MoveEast;(6, 4);Label;1;26
;(3, 4);MoveEast;(6, 4);Label;1;27
;(3, 4);MoveEast;(6, 4);Label;1;28
MoveEast;(4, 4);MoveEast;(6, 4);Label;1;29
;(4, 4);MoveEast;(6, 4);Label;1;30
;(4, 4);MoveEast;(6, 4);Label;1;31
;(4, 4);MoveEast;(6, 4);Label;1;32
;(4, 4);MoveEast;(6, 4);Label;1;33
;(4, 4);MoveEast;(6, 4);Label;1;34
;(4, 4);MoveEast;(6, 4);Label;1;35
;(4, 4);MoveEast;(7, 4);Label;1;36
;(4, 4);MoveEast;(7, 4);Label;1;37
MoveEast;(5, 4);MoveEast;(7, 4);Label;1;38
MoveEast;(6, 4);MoveEast;(7, 4);Label;1;39
;(6, 4);MoveEast;(7, 4);Label;1;40
MoveEast;(7, 4);MoveEast;(7, 4);Label;1;41
MoveEast;(8, 4);MoveEast;(7, 4);Label;1;42
;(8, 4);MoveEast;(7, 4);Label;1;43
;(8, 4);MoveEast;(7, 4);Label;1;44
MoveEast;(9, 4);MoveEast;(7, 4);Label;1;45
;(9, 4);MoveEast;(7, 4);Label;1;46
;(9, 4);MoveEast;(8, 4);Label;1;47
;(9, 4);GrabLargeObject;(8, 4);Label;1;48
;(9, 4);GrabLargeObject;(8, 4);Label;1;49
;(9, 4);GrabLargeObject;(8, 4);Label;1;50
;(9, 4);GrabLargeObject;(8, 4);Label;1;51
;(9, 4);GrabLargeObject;(8, 4);Label;1;52
;(9, 4);GrabLargeObject;(8, 4);Label;1;53
;(9, 4);GrabLargeObject;(8, 4);Label;1;54
