human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);large rocky;1;2
;(3, 4);;(4, 4);large rocky;1;3
;(3, 4);MoveEast;(4, 4);large rocky;1;4
;(3, 4);MoveEast;(4, 4);large rocky;1;5
MoveEast;(4, 4);MoveEast;(4, 4);large rocky;1;6
;(4, 4);MoveEast;(4, 4);large rocky;1;7
;(4, 4);MoveEast;(4, 4);large rocky;1;8
;(4, 4);MoveEast;(4, 4);large rocky;1;9
;(4, 4);MoveEast;(4, 4);large rocky;1;10
;(4, 4);MoveEast;(4, 4);large rocky;1;11
MoveEast;(5, 4);MoveEast;(4, 4);large rocky;1;12
;(5, 4);MoveEast;(4, 4);large rocky;1;13
;(5, 4);MoveEast;(5, 4);large rocky;1;14
;(5, 4);MoveSouthEast;(5, 4);large rocky;1;15
;(5, 4);MoveSouthEast;(5, 4);large rocky;1;16
MoveEast;(6, 4);MoveSouthEast;(5, 4);large rocky;1;17
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;18
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;19
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;20
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;21
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;22
;(6, 4);MoveSouthEast;(5, 4);large rocky;1;23
MoveSouth;(6, 5);MoveSouthEast;(5, 4);large rocky;1;24
;(6, 5);MoveSouthEast;(6, 5);large rocky;1;25
;(6, 5);GrabLargeObject;(6, 5);large rocky;1;26
;(6, 5);GrabLargeObject;(6, 5);large rocky;1;27
;(6, 5);GrabLargeObject;(6, 5);large rocky;1;28
MoveSouth;(6, 6);GrabLargeObject;(6, 5);large rocky;1;29
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;30
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;31
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;32
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;33
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;34
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;35
;(6, 6);GrabLargeObject;(6, 5);large rocky;1;36
;(6, 6);;(6, 5);large rocky;1;37
;(6, 6);;(6, 5);large rocky;1;38
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;39
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;40
GrabObject;(6, 6);MoveNorthWest;(6, 5);large rocky;1;41
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;42
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;43
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;44
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;45
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;46
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;47
;(6, 6);MoveNorthWest;(6, 5);large rocky;1;48
