human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);Breaking;1;2
;(3, 4);;(4, 4);Breaking;1;3
;(3, 4);MoveEast;(4, 4);Breaking;1;4
;(3, 4);MoveEast;(4, 4);Breaking;1;5
;(3, 4);MoveEast;(4, 4);Breaking;1;6
;(3, 4);MoveEast;(4, 4);Breaking;1;7
;(3, 4);MoveEast;(4, 4);Breaking;1;8
;(3, 4);MoveEast;(4, 4);Breaking;1;9
MoveEast;(4, 4);MoveEast;(4, 4);Breaking;1;10
;(4, 4);MoveEast;(4, 4);Breaking;1;11
;(4, 4);MoveEast;(4, 4);Breaking;1;12
;(4, 4);MoveEast;(4, 4);Breaking;1;13
;(4, 4);MoveEast;(5, 4);Breaking;1;14
;(4, 4);MoveEast;(5, 4);Breaking;1;15
;(4, 4);MoveEast;(5, 4);Breaking;1;16
MoveEast;(5, 4);MoveEast;(5, 4);Breaking;1;17
;(5, 4);MoveEast;(5, 4);Breaking;1;18
;(5, 4);MoveEast;(5, 4);Breaking;1;19
;(5, 4);MoveEast;(5, 4);Breaking;1;20
;(5, 4);MoveEast;(5, 4);Breaking;1;21
;(5, 4);MoveEast;(5, 4);Breaking;1;22
;(5, 4);MoveEast;(5, 4);Breaking;1;23
;(5, 4);MoveEast;(5, 4);Breaking;1;24
;(5, 4);MoveEast;(6, 4);Breaking;1;25
;(5, 4);MoveEast;(6, 4);Breaking;1;26
;(5, 4);MoveEast;(6, 4);Breaking;1;27
;(5, 4);MoveEast;(6, 4);Breaking;1;28
;(5, 4);MoveEast;(6, 4);Breaking;1;29
;(5, 4);MoveEast;(6, 4);Breaking;1;30
;(5, 4);MoveEast;(6, 4);Breaking;1;31
;(5, 4);MoveEast;(6, 4);Breaking;1;32
;(5, 4);MoveEast;(6, 4);Breaking;1;33
;(5, 4);MoveEast;(6, 4);Breaking;1;34
;(5, 4);MoveEast;(6, 4);Breaking;1;35
;(5, 4);MoveEast;(7, 4);Breaking;1;36
;(5, 4);MoveEast;(7, 4);Breaking;1;37
;(5, 4);MoveEast;(7, 4);Breaking;1;38
;(5, 4);MoveEast;(7, 4);Breaking;1;39
;(5, 4);MoveEast;(7, 4);Breaking;1;40
;(5, 4);MoveEast;(7, 4);Breaking;1;41
MoveEast;(6, 4);MoveEast;(7, 4);Breaking;1;42
;(6, 4);MoveEast;(7, 4);Breaking;1;43
;(6, 4);MoveEast;(7, 4);Breaking;1;44
;(6, 4);MoveEast;(7, 4);Breaking;1;45
;(6, 4);MoveEast;(7, 4);Breaking;1;46
;(6, 4);MoveEast;(8, 4);Breaking;1;47
;(6, 4);BreakObject;(8, 4);Breaking;1;48
;(6, 4);BreakObject;(8, 4);Breaking;1;49
;(6, 4);BreakObject;(8, 4);Breaking;1;50
;(6, 4);BreakObject;(8, 4);Breaking;1;51
;(6, 4);BreakObject;(8, 4);Breaking;1;52
