human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);CP_known;1;2
;(3, 4);;(4, 4);CP_known;1;3
;(3, 4);MoveNorthEast;(4, 4);CP_known;1;4
;(3, 4);MoveNorthEast;(4, 4);CP_known;1;5
MoveEast;(4, 4);MoveNorthEast;(4, 4);CP_known;1;6
MoveEast;(5, 4);MoveNorthEast;(4, 4);CP_known;1;7
;(5, 4);MoveNorthEast;(4, 4);CP_known;1;8
;(5, 4);MoveNorthEast;(4, 4);CP_known;1;9
MoveEast;(6, 4);MoveNorthEast;(4, 4);CP_known;1;10
;(6, 4);MoveNorthEast;(4, 4);CP_known;1;11
;(6, 4);MoveNorthEast;(4, 4);CP_known;1;12
MoveEast;(7, 4);MoveNorthEast;(4, 4);CP_known;1;13
;(7, 4);MoveNorthEast;(5, 3);CP_known;1;14
;(7, 4);MoveEast;(5, 3);CP_known;1;15
;(7, 4);MoveEast;(5, 3);CP_known;1;16
;(7, 4);MoveEast;(5, 3);CP_known;1;17
;(7, 4);MoveEast;(5, 3);CP_known;1;18
;(7, 4);MoveEast;(5, 3);CP_known;1;19
;(7, 4);MoveEast;(5, 3);CP_known;1;20
;(7, 4);MoveEast;(5, 3);CP_known;1;21
MoveEast;(8, 4);MoveEast;(5, 3);CP_known;1;22
;(8, 4);MoveEast;(5, 3);CP_known;1;23
;(8, 4);MoveEast;(5, 3);CP_known;1;24
;(8, 4);MoveEast;(6, 3);CP_known;1;25
;(8, 4);MoveNorthEast;(6, 3);CP_known;1;26
MoveNorth;(8, 3);MoveNorthEast;(6, 3);CP_known;1;27
;(8, 3);MoveNorthEast;(6, 3);CP_known;1;28
;(8, 3);MoveNorthEast;(6, 3);CP_known;1;29
GrabObject;(8, 3);MoveNorthEast;(6, 3);CP_known;1;30
;(8, 3);MoveNorthEast;(6, 3);CP_known;1;31
MoveWest;(7, 3);MoveNorthEast;(6, 3);CP_known;1;32
;(7, 3);MoveNorthEast;(6, 3);CP_known;1;33
MoveWest;(6, 3);MoveNorthEast;(6, 3);CP_known;1;34
;(6, 3);MoveNorthEast;(6, 3);CP_known;1;35
;(6, 3);MoveNorthEast;(7, 2);CP_known;1;36
MoveWest;(5, 3);GrabLargeObject;(7, 2);CP_known;1;37
;(5, 3);GrabLargeObject;(7, 2);CP_known;1;38
;(5, 3);GrabLargeObject;(7, 2);CP_known;1;39
MoveWest;(4, 3);GrabLargeObject;(7, 2);CP_known;1;40
;(4, 3);GrabLargeObject;(7, 2);CP_known;1;41
;(4, 3);GrabLargeObject;(7, 2);CP_known;1;42
MoveWest;(3, 3);GrabLargeObject;(7, 2);CP_known;1;43
;(3, 3);GrabLargeObject;(7, 2);CP_known;1;44
;(3, 3);GrabLargeObject;(7, 2);CP_known;1;45
;(3, 3);GrabLargeObject;(7, 2);CP_known;1;46
;(3, 3);GrabLargeObject;(7, 2);CP_known;1;47
