human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);;(4, 4);CP_known;1;2
;(4, 4);;(4, 4);CP_known;1;3
MoveEast;(5, 4);MoveEast;(4, 4);CP_known;1;4
;(5, 4);MoveEast;(4, 4);CP_known;1;5
;(5, 4);MoveEast;(4, 4);CP_known;1;6
;(5, 4);MoveEast;(4, 4);CP_known;1;7
;(5, 4);MoveEast;(4, 4);CP_known;1;8
;(5, 4);MoveEast;(4, 4);CP_known;1;9
;(5, 4);MoveEast;(4, 4);CP_known;1;10
;(5, 4);MoveEast;(4, 4);CP_known;1;11
;(5, 4);MoveEast;(4, 4);CP_known;1;12
MoveEast;(6, 4);MoveEast;(4, 4);CP_known;1;13
;(6, 4);MoveEast;(5, 4);CP_known;1;14
;(6, 4);MoveEast;(5, 4);CP_known;1;15
;(6, 4);MoveEast;(5, 4);CP_known;1;16
;(6, 4);MoveEast;(5, 4);CP_known;1;17
;(6, 4);MoveEast;(5, 4);CP_known;1;18
MoveEast;(7, 4);MoveEast;(5, 4);CP_known;1;19
;(7, 4);MoveEast;(5, 4);CP_known;1;20
;(7, 4);MoveEast;(5, 4);CP_known;1;21
;(7, 4);MoveEast;(5, 4);CP_known;1;22
;(7, 4);MoveEast;(5, 4);CP_known;1;23
;(7, 4);MoveEast;(5, 4);CP_known;1;24
;(7, 4);MoveEast;(6, 4);CP_known;1;25
;(7, 4);MoveEast;(6, 4);CP_known;1;26
;(7, 4);MoveEast;(6, 4);CP_known;1;27
;(7, 4);MoveEast;(6, 4);CP_known;1;28
;(7, 4);MoveEast;(6, 4);CP_known;1;29
MoveNorth;(7, 3);MoveEast;(6, 4);CP_known;1;30
;(7, 3);MoveEast;(6, 4);CP_known;1;31
;(7, 3);MoveEast;(6, 4);CP_known;1;32
;(7, 3);MoveEast;(6, 4);CP_known;1;33
;(7, 3);MoveEast;(6, 4);CP_known;1;34
;(7, 3);MoveEast;(6, 4);CP_known;1;35
;(7, 3);MoveEast;(7, 4);CP_known;1;36
;(7, 3);MoveEast;(7, 4);CP_known;1;37
;(7, 3);MoveEast;(7, 4);CP_known;1;38
;(7, 3);MoveEast;(7, 4);CP_known;1;39
;(7, 3);MoveEast;(7, 4);CP_known;1;40
;(7, 3);MoveEast;(7, 4);CP_known;1;41
;(7, 3);MoveEast;(7, 4);CP_known;1;42
MoveSouth;(7, 4);MoveEast;(7, 4);CP_known;1;43
;(7, 4);MoveEast;(7, 4);CP_known;1;44
;(7, 4);MoveEast;(7, 4);CP_known;1;45
;(7, 4);MoveEast;(7, 4);CP_known;1;46
;(7, 4);MoveEast;(8, 4);CP_known;1;47
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;48
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;49
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;50
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;51
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;52
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;53
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;54
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;55
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;56
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;57
;(7, 4);GrabLargeObject;(8, 4);CP_known;1;58
;(7, 4);;(8, 4);CP_known;1;59
;(7, 4);;(8, 4);False;1;60
;(7, 4);MoveEast;(8, 4);False;1;61
;(7, 4);MoveEast;(8, 4);False;1;62
;(7, 4);MoveEast;(8, 4);False;1;63
;(7, 4);MoveEast;(8, 4);False;1;64
;(7, 4);MoveEast;(8, 4);False;1;65
;(7, 4);MoveEast;(8, 4);False;1;66
;(7, 4);MoveEast;(8, 4);False;1;67
;(7, 4);MoveEast;(8, 4);False;1;68
;(7, 4);MoveEast;(8, 4);False;1;69
;(7, 4);MoveEast;(8, 4);False;1;70
;(7, 4);MoveEast;(9, 4);False;1;71
;(7, 4);BreakObject;(9, 4);False;1;72
;(7, 4);BreakObject;(9, 4);False;1;73
;(7, 4);BreakObject;(9, 4);False;1;74
;(7, 4);BreakObject;(9, 4);False;1;75
;(7, 4);BreakObject;(9, 4);False;1;76
;(7, 4);BreakObject;(9, 4);False;1;77
;(7, 4);BreakObject;(9, 4);False;1;78
;(7, 4);BreakObject;(9, 4);False;1;79
;(7, 4);BreakObject;(9, 4);False;1;80
;(7, 4);BreakObject;(9, 4);False;1;81
;(7, 4);BreakObject;(9, 4);False;1;82
;(7, 4);;(9, 4);False;1;83
;(7, 4);MoveWest;(9, 4);False;1;84
;(7, 4);MoveWest;(9, 4);False;1;85
;(7, 4);MoveWest;(9, 4);False;1;86
;(7, 4);MoveWest;(9, 4);False;1;87
;(7, 4);MoveWest;(9, 4);False;1;88
;(7, 4);MoveWest;(9, 4);False;1;89
;(7, 4);MoveWest;(9, 4);False;1;90
;(7, 4);MoveWest;(9, 4);False;1;91
;(7, 4);MoveWest;(9, 4);False;1;92
;(7, 4);MoveWest;(9, 4);False;1;93
;(7, 4);MoveWest;(8, 4);False;1;94
;(7, 4);MoveWest;(8, 4);False;1;95
;(7, 4);MoveWest;(8, 4);False;1;96
;(7, 4);MoveWest;(8, 4);False;1;97
;(7, 4);MoveWest;(8, 4);False;1;98
;(7, 4);MoveWest;(8, 4);False;1;99
;(7, 4);MoveWest;(8, 4);False;1;100
;(7, 4);MoveWest;(8, 4);False;1;101
;(7, 4);MoveWest;(8, 4);False;1;102
;(7, 4);MoveWest;(8, 4);False;1;103
;(7, 4);MoveWest;(8, 4);False;1;104
;(7, 4);MoveWest;(7, 4);False;1;105
;(7, 4);MoveWest;(7, 4);False;1;106
;(7, 4);MoveWest;(7, 4);False;1;107
;(7, 4);MoveWest;(7, 4);False;1;108
;(7, 4);MoveWest;(7, 4);False;1;109
;(7, 4);MoveWest;(7, 4);False;1;110
;(7, 4);MoveWest;(7, 4);False;1;111
;(7, 4);MoveWest;(7, 4);False;1;112
;(7, 4);MoveWest;(7, 4);False;1;113
;(7, 4);MoveWest;(7, 4);False;1;114
;(7, 4);MoveWest;(7, 4);False;1;115
;(7, 4);MoveWest;(6, 4);False;1;116
;(7, 4);MoveWest;(6, 4);False;1;117
;(7, 4);MoveWest;(6, 4);False;1;118
;(7, 4);MoveWest;(6, 4);False;1;119
;(7, 4);MoveWest;(6, 4);False;1;120
;(7, 4);MoveWest;(6, 4);False;1;121
;(7, 4);MoveWest;(6, 4);False;1;122
;(7, 4);MoveWest;(6, 4);False;1;123
;(7, 4);MoveWest;(6, 4);False;1;124
;(7, 4);MoveWest;(6, 4);False;1;125
;(7, 4);MoveWest;(6, 4);False;1;126
;(7, 4);MoveWest;(5, 4);False;1;127
;(7, 4);MoveNorthWest;(5, 4);False;1;128
;(7, 4);MoveNorthWest;(5, 4);False;1;129
;(7, 4);MoveNorthWest;(5, 4);False;1;130
;(7, 4);MoveNorthWest;(5, 4);False;1;131
;(7, 4);MoveNorthWest;(5, 4);False;1;132
;(7, 4);MoveNorthWest;(5, 4);False;1;133
;(7, 4);MoveNorthWest;(5, 4);False;1;134
;(7, 4);MoveNorthWest;(5, 4);False;1;135
;(7, 4);MoveNorthWest;(5, 4);False;1;136
;(7, 4);MoveNorthWest;(5, 4);False;1;137
;(7, 4);MoveNorthWest;(4, 3);False;1;138
;(7, 4);MoveWest;(4, 3);False;1;139
;(7, 4);MoveWest;(4, 3);False;1;140
;(7, 4);MoveWest;(4, 3);False;1;141
;(7, 4);MoveWest;(4, 3);False;1;142
;(7, 4);MoveWest;(4, 3);False;1;143
;(7, 4);MoveWest;(4, 3);False;1;144
;(7, 4);MoveWest;(4, 3);False;1;145
;(7, 4);MoveWest;(4, 3);False;1;146
;(7, 4);MoveWest;(4, 3);False;1;147
;(7, 4);MoveWest;(4, 3);False;1;148
;(7, 4);MoveWest;(3, 3);False;1;149
;(7, 4);MoveNorthWest;(3, 3);False;1;150
;(7, 4);MoveNorthWest;(3, 3);False;1;151
;(7, 4);MoveNorthWest;(3, 3);False;1;152
MoveEast;(8, 4);MoveNorthWest;(3, 3);False;1;153
;(8, 4);MoveNorthWest;(3, 3);False;1;154
;(8, 4);MoveNorthWest;(3, 3);False;1;155
;(8, 4);MoveNorthWest;(3, 3);False;1;156
;(8, 4);MoveNorthWest;(3, 3);False;1;157
MoveEast;(9, 4);MoveNorthWest;(3, 3);False;1;158
;(9, 4);MoveNorthWest;(3, 3);False;1;159
;(9, 4);MoveNorthWest;(2, 2);False;1;160
;(9, 4);MoveWest;(2, 2);False;1;161
;(9, 4);MoveWest;(2, 2);False;1;162
;(9, 4);MoveWest;(2, 2);False;1;163
;(9, 4);MoveWest;(2, 2);False;1;164
;(9, 4);MoveWest;(2, 2);False;1;165
;(9, 4);MoveWest;(2, 2);False;1;166
;(9, 4);MoveWest;(2, 2);False;1;167
;(9, 4);MoveWest;(2, 2);False;1;168
;(9, 4);MoveWest;(2, 2);False;1;169
;(9, 4);MoveWest;(2, 2);False;1;170
;(9, 4);MoveWest;(1, 2);False;1;171
;(9, 4);DropLargeObject;(1, 2);False;1;172
;(9, 4);DropLargeObject;(1, 2);False;1;173
;(9, 4);DropLargeObject;(1, 2);False;1;174
;(9, 4);DropLargeObject;(1, 2);False;1;175
;(9, 4);DropLargeObject;(1, 2);False;1;176
;(9, 4);DropLargeObject;(1, 2);False;1;177
;(9, 4);DropLargeObject;(1, 2);False;1;178
;(9, 4);DropLargeObject;(1, 2);False;1;179
;(9, 4);DropLargeObject;(1, 2);False;1;180
;(9, 4);DropLargeObject;(1, 2);False;1;181
;(9, 4);DropLargeObject;(1, 2);False;1;182
GrabObject;(9, 4);;(1, 2);False;1;183
;(9, 4);MoveEast;(1, 2);False;1;184
;(9, 4);MoveEast;(1, 2);False;1;185
;(9, 4);MoveEast;(1, 2);False;1;186
;(9, 4);MoveEast;(1, 2);False;1;187
;(9, 4);MoveEast;(1, 2);False;1;188
MoveWest;(8, 4);MoveEast;(1, 2);False;1;189
;(8, 4);MoveEast;(1, 2);False;1;190
;(8, 4);MoveEast;(1, 2);False;1;191
;(8, 4);MoveEast;(1, 2);False;1;192
MoveWest;(7, 4);MoveEast;(1, 2);False;1;193
;(7, 4);MoveEast;(2, 2);False;1;194
;(7, 4);MoveEast;(2, 2);False;1;195
;(7, 4);MoveEast;(2, 2);False;1;196
MoveWest;(6, 4);MoveEast;(2, 2);False;1;197
;(6, 4);MoveEast;(2, 2);False;1;198
;(6, 4);MoveEast;(2, 2);False;1;199
MoveWest;(5, 4);MoveEast;(2, 2);False;1;200
;(5, 4);MoveEast;(2, 2);False;1;201
;(5, 4);MoveEast;(2, 2);False;1;202
MoveWest;(4, 4);MoveEast;(2, 2);False;1;203
;(4, 4);MoveEast;(2, 2);False;1;204
;(4, 4);MoveEast;(3, 2);False;1;205
;(4, 4);MoveWest;(3, 2);False;1;206
MoveWest;(3, 4);MoveWest;(3, 2);False;1;207
;(3, 4);MoveWest;(3, 2);False;1;208
;(3, 4);MoveWest;(3, 2);False;1;209
MoveWest;(2, 4);MoveWest;(3, 2);False;1;210
;(2, 4);MoveWest;(3, 2);False;1;211
;(2, 4);MoveWest;(3, 2);False;1;212
;(2, 4);MoveWest;(3, 2);False;1;213
MoveWest;(1, 4);MoveWest;(3, 2);False;1;214
;(1, 4);MoveWest;(3, 2);False;1;215
;(1, 4);MoveWest;(2, 2);False;1;216
;(1, 4);MoveWest;(2, 2);False;1;217
MoveWest;(0, 4);MoveWest;(2, 2);False;1;218
;(0, 4);MoveWest;(2, 2);False;1;219
;(0, 4);MoveWest;(2, 2);False;1;220
